trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2786,False,"{'a': 0.002, 'e': 0.003802867087609618}",20,14,13.63140746832256,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.002, 'e': 0.0037952689541006193}",20,4,25.551714824959603,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.002, 'e': 0.0037876860016724944}",30,20,21.69706743719644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.002, 'e': 0.0037801181999934296}",30,15,28.7325714951333,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.002, 'e': 0.0037725655187922052}",30,16,29.190991445882005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.002, 'e': 0.0037650279278580857}",25,15,23.41296437436163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.002, 'e': 0.0037575053970406946}",20,0,26.741545366177196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2793,False,"{'a': 0.002, 'e': 0.003749997896249905}",30,13,29.497746610973834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.002, 'e': 0.0037425053954557004}",25,3,38.295365175167426,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.002, 'e': 0.0037350278646880674}",25,15,14.513796639652403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.002, 'e': 0.00372756527403687}",20,14,12.995018252255132,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.002, 'e': 0.003720117593651742}",20,0,32.24187934316358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2798,False,"{'a': 0.002, 'e': 0.0037126847937419493}",25,14,19.087807399595846,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.002, 'e': 0.0037052668445762813}",20,6,23.330224682387716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.002, 'e': 0.003697863716482929}",30,12,31.67325362608848,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2801,False,"{'a': 0.002, 'e': 0.0036904753798493763}",20,13,11.810153997167667,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.002, 'e': 0.0036831018051222634}",25,6,33.617897985659624,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2803,False,"{'a': 0.002, 'e': 0.003675742962807282}",20,13,16.088238444279988,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.002, 'e': 0.0036683988234690493}",20,9,18.28257801316113,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.002, 'e': 0.0036610693577310053}",30,20,16.95600475496251,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.002, 'e': 0.0036537545362752733}",35,24,21.937309995615387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.002, 'e': 0.003646454329842558}",20,14,10.215614012287972,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.002, 'e': 0.0036391687092320216}",20,11,15.659652140835671,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.002, 'e': 0.003631897645301177}",20,10,16.720976083574673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.002, 'e': 0.0036246411089657558}",20,12,17.085763699573832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.002, 'e': 0.003617399071199604}",30,18,20.284031185691227,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.002, 'e': 0.0036101715030345564}",20,6,28.39804804427362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.002, 'e': 0.003602958375560338}",20,6,20.7474347608243,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.002, 'e': 0.003595759659924426}",25,20,9.62629826220325,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.002, 'e': 0.0035885753273319477}",20,13,15.086520603147443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.002, 'e': 0.0035814053490455635}",25,14,20.658232555920588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.002, 'e': 0.0035742496963853477}",30,8,35.75562147955121,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.002, 'e': 0.003567108340728686}",20,8,20.62335643866129,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.002, 'e': 0.0035599812535101437}",25,0,35.84856839909863,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2820,False,"{'a': 0.002, 'e': 0.003552868406221362}",20,6,23.17689982945669,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.002, 'e': 0.003545769770410939}",30,13,31.36810896561288,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.002, 'e': 0.0035386853176843287}",20,4,29.26394115642273,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.002, 'e': 0.003531615019703707}",30,2,37.177350159462065,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.002, 'e': 0.0035245588481878734}",25,11,26.69143558144263,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.002, 'e': 0.0035175167749121284}",20,12,15.591568170663425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.002, 'e': 0.0035104887717081765}",30,23,11.063231882319625,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.002, 'e': 0.0035034748104639923}",30,15,27.684962687454348,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.002, 'e': 0.0034964748631237208}",25,16,17.12200719469238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.002, 'e': 0.0034894889016875608}",25,15,17.45707193223407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.002, 'e': 0.003482516898211663}",35,16,35.95195376095687,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.002, 'e': 0.003475558824808002}",20,10,18.217992221170615,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.002, 'e': 0.003468614653644274}",20,12,16.203319972810974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.002, 'e': 0.0034616843569437827}",20,1,31.13256007875824,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.002, 'e': 0.003454767906985337}",30,22,18.670208377808112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.002, 'e': 0.0034478652761031265}",20,14,11.465783151103379,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.002, 'e': 0.003440976436686617}",25,11,23.60142047144094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.002, 'e': 0.0034341013611804395}",30,15,27.719026057312696,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.002, 'e': 0.003427240022084288}",35,19,32.02963471965584,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.002, 'e': 0.0034203923919527953}",20,7,23.12920224823909,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.002, 'e': 0.0034135584433954303}",25,4,36.425316626799216,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.002, 'e': 0.003406738149076388}",20,5,26.737312662398267,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2842,False,"{'a': 0.002, 'e': 0.0033999314817144866}",20,9,21.41025607511359,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.002, 'e': 0.0033931384140830456}",20,6,22.609652431061704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.002, 'e': 0.003386358919009785}",25,7,24.308085140433768,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.002, 'e': 0.0033795929693767124}",20,2,32.242496218284806,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.002, 'e': 0.0033728405381200266}",25,13,9.351803183210418,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2847,False,"{'a': 0.002, 'e': 0.0033661015982299905}",20,9,19.148872037495373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.002, 'e': 0.003359376122750836}",25,16,16.475687359668704,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.002, 'e': 0.0033526640847806478}",20,13,13.060821028354184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.002, 'e': 0.003345965457471272}",20,12,15.14851347029406,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.002, 'e': 0.003339280214028188}",30,16,26.456368179767374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.002, 'e': 0.0033326083277104117}",30,0,42.7214342869278,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2853,False,"{'a': 0.002, 'e': 0.0033259497718303873}",20,0,29.34671241758351,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2854,False,"{'a': 0.002, 'e': 0.003319304519753888}",20,0,31.21146030092093,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2855,False,"{'a': 0.002, 'e': 0.0033126725448998926}",20,8,19.007124710647826,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.002, 'e': 0.0033060538207404944}",25,6,32.428970015656965,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.002, 'e': 0.003299448320800784}",20,3,28.94851095748336,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.002, 'e': 0.0032928560186587593}",20,12,12.785440739689566,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.002, 'e': 0.0032862768879451994}",20,12,14.60745787685288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.002, 'e': 0.003279710902343573}",30,4,42.19991022126343,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.002, 'e': 0.003273158035589926}",25,0,38.132008262878315,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2862,False,"{'a': 0.002, 'e': 0.0032666182614727885}",25,16,16.341738075198982,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2863,False,"{'a': 0.002, 'e': 0.0032600915538330525}",20,6,23.310359191653856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.002, 'e': 0.0032535778865638784}",20,0,27.308611704191087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2865,False,"{'a': 0.002, 'e': 0.0032470772336105863}",25,11,27.181485420353344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2866,False,"{'a': 0.002, 'e': 0.0032405895689705607}",20,13,14.77587528513082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.002, 'e': 0.0032341148666931315}",20,12,14.021723550932915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.002, 'e': 0.0032276531008794815}",25,18,11.796998548778474,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.002, 'e': 0.0032212042456825356}",25,10,29.626817384728675,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.002, 'e': 0.00321476827530687}",20,3,28.560144557655427,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2871,False,"{'a': 0.002, 'e': 0.0032083451640085923}",30,16,23.40167563709268,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.002, 'e': 0.0032019348860952484}",25,16,14.557984663403701,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.002, 'e': 0.003195537415925715}",20,11,18.043413512105985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.002, 'e': 0.003189152727910109}",20,6,25.37832440260923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2875,False,"{'a': 0.002, 'e': 0.003182780796509667}",25,0,32.971046075596895,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2876,False,"{'a': 0.002, 'e': 0.0031764215962366547}",20,0,29.40902761059211,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2877,False,"{'a': 0.002, 'e': 0.0031700751016542597}",30,15,27.36403424689061,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2878,False,"{'a': 0.002, 'e': 0.003163741287376501}",20,14,8.387017771692893,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2879,False,"{'a': 0.002, 'e': 0.00315742012806811}",20,4,27.225087369427815,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.002, 'e': 0.0031511115984444414}",25,19,9.496228576019039,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.002, 'e': 0.003144815673271365}",20,14,11.806173721340791,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2882,False,"{'a': 0.002, 'e': 0.0031385323273651774}",20,9,19.746015569783026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2883,False,"{'a': 0.002, 'e': 0.0031322615355924843}",20,13,13.672711260434664,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.002, 'e': 0.0031260032728701098}",20,8,18.52613455594979,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2885,False,"{'a': 0.002, 'e': 0.003119757514164992}",20,16,8.031450546241064,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2886,False,"{'a': 0.002, 'e': 0.0031135242344940933}",20,9,19.32089080107705,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2887,False,"{'a': 0.002, 'e': 0.0031073034089242843}",20,2,30.863010223241755,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2888,False,"{'a': 0.002, 'e': 0.0031010950125722535}",25,14,20.116123885519364,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.002, 'e': 0.0030948990206044052}",20,0,36.47089430137621,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2890,False,"{'a': 0.002, 'e': 0.0030887154082367687}",20,9,17.116300517956713,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2891,False,"{'a': 0.002, 'e': 0.0030825441507348838}",20,9,18.445358574903253,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2892,False,"{'a': 0.002, 'e': 0.003076385223413711}",20,0,27.291912708826466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2893,False,"{'a': 0.002, 'e': 0.0030702386016375318}",25,8,28.04854616521649,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2894,False,"{'a': 0.002, 'e': 0.003064104260819855}",20,9,20.95030668009144,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2895,False,"{'a': 0.002, 'e': 0.0030579821764233073}",30,13,19.08658072559455,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2896,False,"{'a': 0.002, 'e': 0.0030518723239595425}",25,15,14.674619934646621,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2897,False,"{'a': 0.002, 'e': 0.0030457746789891403}",25,9,27.18716354717452,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2898,False,"{'a': 0.002, 'e': 0.0030396892171215173}",20,11,14.399591226663404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2899,False,"{'a': 0.002, 'e': 0.003033615914014816}",25,16,15.436834719240474,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2900,False,"{'a': 0.002, 'e': 0.0030275547453758153}",25,11,18.052802760225298,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2901,False,"{'a': 0.002, 'e': 0.0030215056869598305}",30,6,43.090304173516046,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2902,False,"{'a': 0.002, 'e': 0.0030154687145706243}",25,20,9.51487512989994,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.002, 'e': 0.0030094438040602976}",20,6,20.659679595788866,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2904,False,"{'a': 0.002, 'e': 0.0030034309313291996}",25,17,17.270607389978665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.002, 'e': 0.0029974300723258286}",20,0,33.56825941356315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2906,False,"{'a': 0.002, 'e': 0.0029914412030467466}",20,13,13.024530460526908,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2907,False,"{'a': 0.002, 'e': 0.002985464299536465}",30,4,39.12425054747586,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2908,False,"{'a': 0.002, 'e': 0.0029794993378873622}",20,13,15.770323805655456,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2909,False,"{'a': 0.002, 'e': 0.002973546294239581}",25,9,29.491279453052606,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.002, 'e': 0.002967605144780944}",25,17,13.298039709481277,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.002, 'e': 0.002961675865746843}",25,20,9.060045319622102,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.002, 'e': 0.002955758433420154}",20,7,25.99160428603008,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.002, 'e': 0.0029498528241311372}",35,20,22.83907205784534,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.002, 'e': 0.0029439590142573526}",25,0,36.46013707964893,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2915,False,"{'a': 0.002, 'e': 0.0029380769802235503}",20,14,12.139168177448761,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2916,False,"{'a': 0.002, 'e': 0.002932206698501586}",25,11,21.92598960249953,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2917,False,"{'a': 0.002, 'e': 0.002926348145610323}",25,0,35.88294365068285,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2918,False,"{'a': 0.002, 'e': 0.002920501298115547}",35,24,21.72031961757058,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2919,False,"{'a': 0.002, 'e': 0.002914666132629857}",25,0,39.17789241697979,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2920,False,"{'a': 0.002, 'e': 0.002908842625812584}",30,19,18.72987975043211,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.002, 'e': 0.0029030307543696904}",25,16,13.773561078464457,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2922,False,"{'a': 0.002, 'e': 0.002897230495053687}",20,16,6.139621828661878,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2923,False,"{'a': 0.002, 'e': 0.0028914418246635274}",20,12,11.161359566485416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.002, 'e': 0.0028856647200445214}",20,7,22.437697652008165,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.002, 'e': 0.0028798991580882404}",25,10,32.28895134120334,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2926,False,"{'a': 0.002, 'e': 0.0028741451157324343}",25,17,11.195969212916665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2927,False,"{'a': 0.002, 'e': 0.0028684025699609234}",20,10,19.777279152256554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2928,False,"{'a': 0.002, 'e': 0.002862671497803517}",20,16,9.113431738802234,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2929,False,"{'a': 0.002, 'e': 0.002856951876335916}",25,3,36.044603737039566,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.002, 'e': 0.0028512436826796323}",20,16,6.499516901358694,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.002, 'e': 0.002845546894001881}",35,17,33.31636786680416,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.002, 'e': 0.0028398614875154993}",20,16,8.367741308586453,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2933,False,"{'a': 0.002, 'e': 0.002834187440478852}",20,4,31.21160560981788,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2934,False,"{'a': 0.002, 'e': 0.002828524730195748}",25,10,21.998473228231408,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.002, 'e': 0.0028228733340153363}",20,3,23.575608809357885,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2936,False,"{'a': 0.002, 'e': 0.002817233229332024}",25,14,18.2508998551836,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2937,False,"{'a': 0.002, 'e': 0.002811604393585383}",25,15,19.932111271835268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2938,False,"{'a': 0.002, 'e': 0.002805986804260068}",25,12,23.707691483322563,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2939,False,"{'a': 0.002, 'e': 0.002800380438885711}",30,13,30.875565532043307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.002, 'e': 0.0027947852750368437}",20,10,17.288196721676265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2941,False,"{'a': 0.002, 'e': 0.0027892012903328006}",30,20,18.029240117302617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2942,False,"{'a': 0.002, 'e': 0.0027836284624376396}",30,16,28.811929552416984,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2943,False,"{'a': 0.002, 'e': 0.0027780667690600405}",25,19,10.78498040826062,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2944,False,"{'a': 0.002, 'e': 0.002772516187953221}",25,20,8.460284345421357,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2945,False,"{'a': 0.002, 'e': 0.002766976696914851}",30,21,15.000847100044764,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2946,False,"{'a': 0.002, 'e': 0.0027614482737869546}",30,5,36.950507583009745,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2947,False,"{'a': 0.002, 'e': 0.002755930896455838}",30,13,30.22910170141456,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2948,False,"{'a': 0.002, 'e': 0.002750424542851982}",20,12,15.888994648697864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2949,False,"{'a': 0.002, 'e': 0.0027449291909499643}",30,19,19.2358478133677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2950,False,"{'a': 0.002, 'e': 0.0027394448187683684}",20,11,13.711982997731624,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2951,False,"{'a': 0.002, 'e': 0.002733971404369702}",20,12,14.346325521134329,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2952,False,"{'a': 0.002, 'e': 0.0027285089258602987}",20,13,14.390737106288858,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2953,False,"{'a': 0.002, 'e': 0.002723057361390237}",20,13,12.901396279056677,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2954,False,"{'a': 0.002, 'e': 0.0027176166891532487}",20,9,21.30277615769218,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2955,False,"{'a': 0.002, 'e': 0.0027121868873866434}",25,16,17.48782556545287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2956,False,"{'a': 0.002, 'e': 0.002706767934371204}",30,7,40.57594999616438,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2957,False,"{'a': 0.002, 'e': 0.0027013598084311106}",25,17,15.020080669378652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2958,False,"{'a': 0.002, 'e': 0.0026959624879338505}",20,8,25.933533833400514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2959,False,"{'a': 0.002, 'e': 0.0026905759512901393}",25,20,12.526293759199628,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2960,False,"{'a': 0.002, 'e': 0.0026852001769538205}",20,8,24.73292544378388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2961,False,"{'a': 0.002, 'e': 0.00267983514342179}",35,5,43.23242197203105,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2962,False,"{'a': 0.002, 'e': 0.0026744808292339037}",20,14,10.211288898279895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2963,False,"{'a': 0.002, 'e': 0.0026691372129729026}",20,12,14.571607511862732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2964,False,"{'a': 0.002, 'e': 0.0026638042732643123}",35,0,57.581506942327465,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
2965,False,"{'a': 0.002, 'e': 0.002658481988776367}",25,15,14.84828611125832,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2966,False,"{'a': 0.002, 'e': 0.002653170338219919}",30,18,20.607934398177136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2967,False,"{'a': 0.002, 'e': 0.002647869300348364}",35,26,16.542674998472556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
